Comment,Sentiment
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
😘  *I love how there making permanent changes to their house for our entertainment* ❤️ 👍,2
*Golden*,1
"really addictive, I don't believe it and I'm still here 🤦‍♂🤦‍♂🤦‍♂",0
very well done for awesome music,2
Nice edition☺💜,2
good ⚡✨🔥💯🔥,2
"О новый микс, кайф",1
Cool mix💞💞,2
Top mix💞💞,2
Me and my friend had a rap battle with this beat,1
"""""""One of the best thing about this dude is that he never takes credit for himself when he achieves. He always respect  the audience ande he is polite in all of his videos""""""😍🥰❤😘💖",2
"""One of the best thing about this dude is that he never takes credit of his own accomplishments , he always respects his audience and his teams, and he is polite in all of his videos. We congratulate ourselves on our accomplishments this video is so amazing""",2
"*We can all agree that she never disappoints us with his content, she is my fav YouTuber 100%*",2
"""One of the best thing about this dude is that he never takes credit of his own accomplishments , he always respects his audience and his teams, and he is polite in all of his videos. We congratulate ourselves on our accomplishments this video is so amazing""",2
"""One of the best thing about this dude is that he never takes credit of his own accomplishments , he always respects his audience and his teams, and he is polite in all of his videos. We congratulate ourselves on our accomplishments this video is so amazing""",2
"One of the best thing about dude is that he never takes credit for himself when he achieves something. He always respect us, the audience and his team, and he is polite in all his videos. We congratulate ourselves on this achievement. More to come💖💓💛💛💚💙❤💗💖💝💟",2
"""""one of the best things about dude is that he never takes credit for himself when he achieves something.He always respect us , the audience,and his team, and he always polite in all of his video♥️❤️",2
"""""""""""""""'""""SO WE CAN ALL AGREE THAT THIS MAN NEVER
DISAPPOINT US WITH HIS VIDEOS""""""""""""""""""""""""❤️🤩",2
"""""""""""""""'""""SO WE CAN ALL AGREE THAT THIS MAN NEVER
DISAPPOINT US WITH HIS VIDEOS""""""""""""""""""""""""❤️🤩",2
"""one of the best things about dude is that he never takes credit for himself when he achieves something. He always respect us, the audience,and his team, and he always polite in all of his video",2
"The only unrealistic part is having consistent connection with very little delay because even in this decade, big pings and lags is still a common occurences.",0
"As someone living in the future, I can confirm that this is perfectly accurate.",2
"i remember doing this back in 2000, good times. (Talking about his mother)",2
"The ""very little time delay"" is the reason why It's still considered something in the future",1
This honestly sounded like a legitimate prediction until the last part. XD,2
"Wow, the concept of sending games over the internet lines sounds so compelling.
I wish online multiplayer was real 😞",2
"Impossible, nothing like that could ever be made.",0
"Man I love seeing old media predict the future correctly, they even showed the lack of joy all gamers have.",2
"Implying that this insult has been passed down for DECADES. 
Quickly, we must continue the legacy!",0
"Wow! I'm so excited for the future, alongside flying cars, 2000 is looking to be rad!!",2
"ILets all appreciate the amount of effort this man puts in his videos, amazing. Keep grinding bro, I love the videos❤",2
Let’s take the moment to appreciate how much effort he puts into his for us. Great job mate,2
"The skins just got released and he's the first one who I've seen that have it, Love this content Him and other Fortnite Youtuber's make",2
Was not expecting this collab! Thank you for the daily content you always kill it for us :D,2
Love the videos and the work you put into it keep it up,2
Best man ever his content is always good 👏,2
"Keep it up tg 
Love the content",1
"The skins just got released and he's the first one who I've seen that have it, Love this content Him and other Fortnite Youtuber's make",2
As a destiny veteran and current destiny 2 tourneys player I think they did pretty good with Zavala and the others Ikora and exo stranger,2
"Massive thank you to everyone for checking out the video. I went back and forward on making it - whether it was ""too negative"" or not - but VERY reassuring to know it's not just me noticing these things, and wanting to talk about them. Cheers! - Scott",2
"I adopted a mindset of delaying my gaming brain by a year. If a game comes out in 2022, I wait until 2023. I get it at its cheapest and usually complete. I have been doing this with every game I buy for the last 5 years and I have saved so much money while enjoying the games much more.",2
"I used to pre-order games to get the “collectible” toy that was sought after. The items got really cheap really fast. Not worth it. They also tell you that there may not be enough copies, that never happened! There was always enough copies!",0
"Good video. These are the kinds of topics and discussions the gaming industry needs to need to be having now. Publishers, developers, the media, and gamers themselves. 

Have to throw one in though. For every game with a yearly release, I also have to point out games with decade or more release cycle. How long between GTA 5 and 6? Fallout 4 and 5? Skyrim and Elder Scrolls 6?",2
"I wish developers would realize that forced DRM and Internet connectivity for games is a step backward. Look at the debacles GT7 and SimCity have endured; what's the point of paying a full $70 for the game if there is no guarantee you can play it at your leisure, especially if this ridiculous requirement is in place for SINGLE-PLAYER modes?

In my opinion, at that point, you can't help but wonder if spending time with the game is either fun or just another full time job. This is not why people play games.",0
"When I think about the games I played the last few years, I must say, that I almost always enjoyed indie titles alot more than big IPs. So I rather pay 30€ for an indie title, that is really inspiring with fresh new ideas than wasting 60€+ on a broken AAA title without any innovations.",2
"Great vid, points are spot on, only 4 or 5 years ago, feels like I bought every major release at midnight, and after Cyberpunk, Fallout, No Mans Sky, I’m never buying a day one game again.  My gaming and spending habits have completely changed.  The gaming biz can’t devolve and expect players to keep up the old pace.",1
"I havent bought a game on release for the past 6 years now. The gaming industry has changed for a while now, and its only getting worse. I buy 3~4 games per year at most and usually heavily discounted. Quality multiplayer games are a rarity nowadays, CoD and Battlefield lost their way. Quality single player games are still a thing but are often filled with bugs on release so i wait it out and buy GoTY editions usually and often second hand (gotta love disc edition systems). I refuse to fuel bad descions made by money hungry devs or publishers.",0
"I tend to stick to games made before 2010 as they give the best value and experience.
Feels like games were made for fun rather then rip off the player.",2
"This video made me a bit sad. Made me realise how the industry has changed, and not for the better. I have young children so can’t game like I used to but when I do have time I find myself increasingly drawn back to older games that I’ve played before but adore, the vast majority of new games just don’t appeal to me. As for the new gen consoles…what’s the point, all they seem to be doing is rereleasing older gen games. Yawn",0
"ONE OF THE BEST THING ABOUT DUDE IS THAT HE NEVER TAKES CREDIT FOR HIMSELF WHEN HE ACHIEVED SOMETHING. HE ALWAYS REGULAR US. THE AUDIENCE HIS TEAM, AND HE IS POLITE IN ALL HIS VIDEO. WE CONGRATULATIET OURSELVES ON THIS ACHIEVEMENT. MORE TO COME",2
